id,title,image,DE,AR,EN,FR,comment
ID 2008,jm(y)-r(ȝ) / mr,https://app.vega-lexique.fr/api/files/05c711cb-714b-45f0-bc49-ea8b8f6e9b70.svg,Vorsteher,مُدِير ,overseer,directeur,"Formé sur jm(y) « (celui/ce) qui est dans ; intérieur, contenu » et r(ȝ) « bouche, gueule ».
Ce terme peut présenter aussi bien une graphie développée jm(y)-r(ȝ) qu'une forme abrégée mr dès les plus hautes époques.
Notamment dans les titres :
jm(y)-r(ȝ) ȝḥ.t « directeur du champ » ;
jm(y)-r(ȝ) jwʿ.yt « chef de garnison » ;
jm(y)-r(ȝ) jḥ.t « directeur du bétail » ;
jm(y)-r(ȝ) js.t « directeur du palais » ;
jm(y)-r(ȝ) js.wy « directeur des deux chambres » ;
jm(y)-r(ȝ) js.wy ḫȝw.t « directeur des deux chambres des peaux » ;
jm(y)-r(ȝ) js.wy ẖkr.t-n(y)-sw.t « directeur des deux ateliers de l’Ornement-royal » ;
jm(y)-r(ȝ) ʿb.w « directeur des animaux à cornes » ;
jm(y)-r(ȝ) ʿb.w wḥm.w šw.wt nšm.wt « directeur des animaux à cornes, à sabots, à plumes et à écailles » ;
jm(y)-r(ȝ) ʿẖnwty n(y) ʿ.t-ḥnkw.t « camérier du département de la literie / cuisine » ;
jm(y)-r(ȝ) ʿẖnwty n(y) Pr-n(y)-sw.t « camérier du palais » ;
jm(y)-r(ȝ) ʿẖnwty n(y) kȝp « directeur du cabinet du kap, camérier du kap » ;
(j)m(y)-r(ȝ) ʿẖnwty wr n(y) kȝp « grand directeur du cabinet du kap » ;
jm(y)-r(ȝ) w n(y) mḏ.t « directeur du district de l'étable » ;
jm(y)-r(ȝ) pr « intendant » ;
(j)m(y)-r(ȝ) pr-wr n(y) dwȝ.t-nṯr « directeur de la chapelle de la divine adoratrice ;
jm(y)-r(ȝ) pr-ḥw.t-ʿȝ.t « intendant de la grande demeure » ;
jm(y)-r(ȝ) Pr-ḥḏ « directeur du Trésor » ;
jm(y)-r(ȝ) pr ẖkr.t-n(y)-sw.t « intendant de l’Ornement-royal » ;
jm(y)-r(ȝ) pr-šnʿ « directeur du magasin, de l'atelier » ;
jm(y)-r(ȝ) pr ḏȝḏȝ.t « intendant du tribunal » ;
jm(y)-r(ȝ) fdw n(y) dp.t « directeur des quatre bateaux » ;
jm(y)-r(ȝ) mšʿ « directeur des troupes, général » ;
jm(y)-r(ȝ) mšʿ wr « général en chef » ;
jm(y)-r(ȝ) mšʿ.t « général » ;
jm(y)-r(ȝ) mḏ.t « directeur de l'étable » ;
jm(y)-r(ȝ) njw.t (šps) « maire (vénérable) » ;
jm(y)-r(ȝ) rtḥ.w « directeur des forteresses / des prisons » ;
jm(y)-r(ȝ) (rȝ)-ḥȝ.wt(y) « directeur des embouchures » ;
jm(y)-r(ȝ) ḥȝty.w « directeur des blanchisseurs (?) » ;
jm(y)-r(ȝ) ḥʿ.w-(ny-sw.t) « directeur des navires de transport (royaux) » ;
jm(y)-r(ȝ) ḥw.t-ʿȝ.t « directeur dela  grande demeure » ;
jm(y)-r(ȝ) (ny) ḥw.t-wr.t « directeur de la cour de justice » ;
jm(y)-r(ȝ) (ny) 6 ḥw.t-wr.t « directeur des six cours de justices » ;
jm(y)-r(ȝ) ḥw.t-ḥm « directeur de la laverie » ;
jm(y)-r(ȝ)-ḥww / ḥwt(y).t « directeur des blanchisseurs / blanchisseuses (?) ;
jm(y)-r(ȝ) ḥbs.w « directeur des vêtements » ;
jm(y)-r(ȝ) ḥm.w-nṯr « directeur des prêtres » ;
jm(y)-r(ȝ) ḥm.w-kȝ « directeur des prêtres funéraires » ;
jm(y)-r(ȝ) ḥmw.t « directeur de l'équipe des artisans » ;
jm(y)-r(ȝ) ḥm.wt « directeur des ateliers » ;
jm(y)-r(ȝ) ḥmw(w) « directeur des arts » ;
jm(y)-r(ȝ) ḥmw(w).w wr « grand directeur des artisans » ;
jm(y)-r(ȝ) ḥmwty.w « directeur des artisans » ;
jm(y)-r(ȝ) ḥmty.w « directeur des métallurgistes » ;
jm(y)-r(ȝ) ḥs.t « directeur de chant » ;
jm(y)-r(ȝ) ḥsw.w « directeur des chanteurs » ;
jm(y)-r(ȝ) ḥkȝw « directeur des magiciens » ;
jm(y)-r(ȝ) ḫȝ « directeur d'un millier (de têtes de bétail) » ;
jm(y)-r(ȝ) ḫȝ.t n(y).t nswt « responsable du collier-khat du roi » ;
jm(y)-r(ȝ) ḫȝw(.w) « directeur des mesureurs de grain » ;
jm(y)-r(ȝ) ḫȝs.wt nb.wt « directeur de tous les pays étrangers » ;
jm(y)-r(ȝ) ḫȝs.wt Tȝ-nṯr « directeur des contrées du Pays du dieu » ;
jm(y)-r(ȝ) ḫbs.w « directeur des terres arables » ;
jm(y)-r(ȝ) ḫpš « directeur de l’armurerie » ;
jm(y)-r(ȝ) ḫnw.w « directeur des porteurs » ;
jm(y)-r(ȝ) ḫnr « directeur du harem » ;
jm(y)-r(ȝ) ḫnrt « directeur de l'enceinte » ;
jm(y)-r(ȝ) ḫnt(y) « directeur de l’avant-cour » ;
jm(y)-r(ȝ) ḫnty.w « directeur des Nubiens » ;
jm(y)-r(ȝ) ḫnty.w-š « directeur des khenty-ché » ;
jm(y)-r(ȝ) ḫry.t « directeur des animaux de sacrifice » ;
jm(y)-r(ȝ) ḫrp-qnw « commandant de la cavalerie » ;
jm(y)-r(ȝ) ḫtm « commandant de la forteresse » ;
jm(y)-r(ȝ) ḫtm / ḫtm(.t) « directeur des sceaux / des contrats, chancelier » ;
jm(y)-r(ȝ) ḫtm.t / sḏȝw.t ʿḥ « directeur des objets précieux du palais » ;
jm(y)-r(ȝ) ḫtm.t / sḏȝw.t n(y).t nb ẖr.t-nṯr « directeur du trésor du seigneur de la nécropole » ;
jm(y)-r(ȝ) ḫtm.t / sḏȝw.t n(y).t nb Tȝ.wy « directeur des objets précieux du seigneur du Double-Pays » ;
jm(y)-r(ȝ) ḫtmt(y).w / sḏȝwty.w « directeur des trésoriers » ;
jm(y)-r(ȝ) ẖʿqw(.w) « directeur des barbiers » ;
jm(y)-r(ȝ) ẖnw.w « directeur des rameurs » ;
jm(y)-r(ȝ) ẖnw.w wjȝ Ḥw.t-Ḥr « directeur des rameurs de la barque d’Hathor » ;
jm(y)-r(ȝ) ẖkr.t-n(y)-sw.t (nb) « directeur de (chaque) Ornement-royal » ;
jm(y)-r(ȝ) s n(y) ḏȝ.t « directeur du personnel du bateau-djat » ;
jm(y)-r(ȝ) sȝ « directeur de phylé » ;
jm(y)-r(ȝ) (?) sȝb.wt « directeur (?) des serpents tachetés » ;
jm(y)-r(ȝ) sjn.w « directeur des courriers » ;
jm(y)-r(ȝ) sjs n(y) wjȝ « directeur des six marinier » ;
jm(y)-r(ȝ) sʿnḫ.w « directeur des sculpteurs » ;
jm(y)-r(ȝ) smy.wt jȝbt.wt « directeur des franges désertiques orientales » ;
jm(y)-r(ȝ) smy.t jmnt(y).t « directeur de la frange désertique occidentale, directeur de la nécropole » ;
(j)m(y)-r(ȝ) smyty(.w) « directeur des travailleurs du désert » ;
(j)m(y)-r(ȝ) sẖȝ(.w) (mḏȝ.t) šnw.t « directeur des scribes (des écrits) du grenier » ;
(j)m(y)-r(ȝ) sš.w šnw.ty « directeur des scribes des deux greniers » ;
jm(y)-r(ȝ) sš(.w) ḏȝḏȝ.t « directeur des scribes de l’assemblée » ;
jm(y)-r(ȝ) š « capitaine de bateau » ;
jm(y)-r(ȝ) Šmʿw « administrateur de Haute-Égypte » ;
jm(y)-r(ȝ) šn « lésônis, administrateur » ;
jm(y)-r(ȝ) šn n(y) pr Jmn / Mw.t / Ḫnsw « lésônis du domaine d'Amon / Mout / Khonsou » ;
jm(y)-r(ȝ) šn n(y) pr Jmn ḥr sȝ tpy« lésônis du domaine d'Amon et de la première phylé » (également attesté avec la deuxième, troisième ou quatrième phylé) ;
jm(y)-r(ȝ) šn.w « directeur des arbres » ;
jm(y)-r(ȝ) šny-tȝ « directeur des plantes » ;
jm(y)-r(ȝ) šnʿw / šnʿw « directeur du secteur de l'approvisionnement / directeur des fonctions de police » ;
jm(y)-r(ȝ) šnʿw(.w) nb(.w) ḥr mw ḥr tȝ « directeur de toutes les patrouilles (?) / tous les policiers (?) sur eau comme sur terre » ;
jm(y)-r(ȝ) šnʿ(w) « directeur de l'entrepôt, du magasin » ;
jm(y)-r(ȝ) šnw.(w)t « directeur du/des grenier(s) » ;
(j)m(y)-r(ȝ) šnw.t n(y).t Pr-ʿȝ « directeur du grenier du palais royal / du Pharaon » ;
(j)m(y)-r(ȝ) šnw.t nb.t n(y).t N(y)-sw.t « directeur de tous les greniers du roi » ;
(j)m(y)-r(ȝ) šnw.t n(y).t H̱nw « directeur du grenier de la Résidence » ;
(j)m(y)-r(ȝ) šnw.ty n(y) Šmʿw Mḥw « directeur du double-grenier de Haute et de Basse-Égypte » ;
jm(y)-r(ȝ) šnṯ « directeur des policiers » ;
jm(y)-r(ȝ) šnṯ n(y) ḥw.t-nṯr « directeur des policiers du temple » ;
jm(y)-r(ȝ) šnḏ.w « directeur des acacias » ;
jm(y)-r(ȝ) šs m pr-wr « directeur de la toile de lin dans le Per-Our » ;
jm(y)-r(ȝ) šsp.t n(y).t nsw.t « directeur de l'étoffe-chésépet » ;
jm(y)-r(ȝ) štȝ(w).w « directeur des bosquets » ;
jm(y)-r(ȝ) šd.w-ȝpd(.w) « directeur des engraisseurs de volailles » ;
(j)m(y)-r(ȝ) qbḥ(w)-nm.t pr-ʿȝ « directeur des maîtres-bouchers du palais » ;
(j)m(y)-r(ȝ) q(w)r.w pr-Jtn « directeur des navires de transport du domaine d’Aton » ;
(j)m(y)-r(ȝ) qdw « directeur des maçons » ;
(j)m(y)-r(ȝ) kȝ.t (nb.t) « directeur de (tous) les travaux » ;
(j)m(y)-r(ȝ) kȝ.t m ḥʿpy ʿȝ « directeur des travaux dans le grand Nil » ;
jmy-rȝ Km.t dšr.t « directeur de la (terre) noire et rouge » ;
(j)m(y)-r(ȝ) km.t nfr.t n(y).t Ḏḥwty « directeur du bétail-kemet parfait de Thot » ;
(j)m(y)-r(ȝ) km.t ʿnḫ.t « directeur du bétail-kemet et du petit bétail » ;
jmy-rȝ km.t nb.t dšr.t nb.t « directeur de tout le bétail-kemet et de tout le bétail rouge » ;
jm(y)-r(ȝ) gȝw.t nb.t « directeur de toutes les taxes » ;
jm(y)-r(ȝ) gs « directeur de l'équipe » ;
jm(y)-r(ȝ) gs-pr « directeur de l'aire de paturage » ;
jm(y)-r(ȝ) gs.w ṯb.t (ny-sw.t) « directeur des cordonniers (royaux) ».
jm(y)-r(ȝ) gs.w-pr.w « directeur des sanctuaires » ;
jm(y)-r(ȝ) ṯȝw-ʿ / (j)ṯ(w)-ȝw n(y) wjȝ ʿȝ « directeur des bateliers / des porteurs d'offrande de la grande barque » ;
jm(y)-r(ȝ) ṯbw.w « directeur des sandaliers » ;
jm(y)-r(ȝ) ṯn.w « directeur des territoires-tjen » ;
jm(y)-r(ȝ) ṯnt.wt « directeur des vaches sacrées-tjentet » ;
jm(y)-r(ȝ) ṯḥn.t « directeur de la faïence » ;
jm(y)-r(ȝ) ṯs.t « directeur de la troupe, directeur de l’équipe (d’ouvriers) » ;
jmy-rȝ dj.w « directeur des cinq » ;
jmy-rȝ dj.w n(y) wjȝ « directeur des cinq de la barque » ;
jmy-rȝ dj.w n(y) pr-ʿȝ « directeur des cinq du palais royal » ;
jm(y)-r(ȝ) ḏȝ.t « directeur du tissu-ḏȝ.t » ;
jm(y)-r(ȝ) ḏȝt.t « directeur des tisserandes » ;
jdnw jm(y)-r(ȝ) kȝ.t « représentant du directeur des travaux » ;
jdnw n(y) jm(y)-r(ȝ) Pr-wr « représentant du directeur du Per-our » ;
sȝb jm(y)-r(ȝ) sš(.w) « directeur senior (?) des scribes » ;
šmsw n(y) jm(y)-r(ȝ) smy.t « serviteur du directeur du désert, de la néropole ».
Cf. r « directeur » et jm(y).t-r(ȝ) « directrice ».
Voir également jm(y)-r(ȝ) « langue » et jm(y).t-r(ȝ) « (un sceptre ; un bâton) »."
ID 2009,pdr,https://app.vega-lexique.fr/api/files/cb0095d3-a1a7-4a2d-aa44-836e6f6f1513.svg,(ein Maß),(وحدة قياس ما),(a measure),(une mesure),"Une mesure pour les fruits.
Ce mot, d'emprunt sémitique, signifie « sac » ou « corbeille »."
ID 2010,ptr,https://app.vega-lexique.fr/api/files/bc2cfe82-84ec-4843-8d99-e8a8d7b0f6b1.svg,"Schnur, Verband",خَيْط ، رباط ، عِصابة,"cloth strip, bandage","ficelle, bandage","Lesko renvoie à pry / pyr « bandage, bandelette de momie ».
Voir également pdr « graisse (?) ; bandages (?) »."
ID 2011,pdwn,https://app.vega-lexique.fr/api/files/a9f097f3-de71-43dc-bef7-43b8550b2cb2.svg,—,—,—,—,"Mot à supprimer.
Graphie erronée de LD III, 218c, reprise par le Wb. 
Pour la correction, voir KRI V, 91, 13, où le signe des jambes avançant (D54) doit être restitué à la place du signe de la hase (E34). Suivent le filet d'eau (N35), les jambes avançant (D54) et les trois traits du pluriel (Z2).
Pour un commentaire, voir Osing, « Recension de Takács, Etymological Dictionary of Egyptian. Vol. Two : b-, p-, f-, HdO 48/2, 2001 », BiOr 60, 2003, p. 568.
Pastille rouge pour le TLA qui renvoie au verbe pd « s’agenouiller ; courir, s’enfuir ». "
ID 2012,pd.w,https://app.vega-lexique.fr/api/files/aaa9fc59-945a-48a5-99c6-3717faf29c33.svg,Flüchtigen,هاربون,fugitives,fugitifs,"Attesté uniquement dans le temple de Médinet Habou, cf. KRI V, 24, 3.
Dérive probablement du verbe pd  « s'agenouiller ; courir, s'enfuir »."
ID 2013,jʿ,https://app.vega-lexique.fr/api/files/ceab80ab-d3df-4506-9e81-821e4b29c710.svg,aufsteigen,صَعِدَ,to ascend,monter,"Variante de jʿr « monter, atteindre ; s'approcher » et de ʿr « monter, s'élever, sortir ; approcher, atteindre, pénétrer ».
Voir la forme causative sjʿr / sʿr / sjʿ « faire monter, faire s’élever, faire approcher, laisser approcher ; apporter, présenter, transmettre ; mettre fin à ».
Voir également jʿ « tombe » et Jʿw-sw « Iâousou (?) »."
ID 2014,pṯwn,https://app.vega-lexique.fr/api/files/c37cb92f-85bb-43d7-8c19-6ef3b63c5d08.svg,Kraft,قُوّة ، بَأس,"force, strength",force,"Attesté uniquement dans le temple d'Edfou (Edfou I, 178, 1 et II, 64, 14).
Pour Wilson, formé à partir d'un préfixe rare p et de la racine ṯwn « frapper, attaquer » ; cf. ṯwn / twn « enfoncer, percuter ; encorner »."
ID 2015,pṯtj,https://app.vega-lexique.fr/api/files/20324110-1166-44a8-b3b8-9b99860c3230.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Employé en contexte magique.
Attesté uniquement dans Pyr. 422b [281]. 
Employé avec phtj « (sens inconnu) » dans le même passage."
ID 2016,mȝʿ,https://app.vega-lexique.fr/api/files/3de1d502-3a56-4f91-b75e-1be1ac866545.svg,"darbringen, opfern, präsentieren ein Opfer",قَدَّمَ ، قرَّبَ ، قدم قرباناً,"to present, to offer, to make an offering","présenter, offrir, faire une offrande","Nuance dérivée de mȝʿ « vrai, juste, véritable ; devenir juste, se trouver en ordre ».
Cf. mȝʿ « offrande, don » et mȝʿw « produit (étranger) ; présent ; tribut »."
ID 2017,pttj,https://app.vega-lexique.fr/api/files/17263fa0-7133-4d21-b257-212945060c2f.svg,(ein Zustand des bestellbaren Ackers),(حالة ما لاراضٍ قابلة للزراعة),(a state of arable lands),(un état des terres arables),"Lesko propose la traduction « séparé, morcellé (?) ».
Voir ptpt « piétiner ; écraser »."
ID 2018,ptḫ.t,https://app.vega-lexique.fr/api/files/1afd262f-6ed0-4363-b59d-62533689376c.svg,Schwarm (der Vögel) (?),سرب (من الطيور) (؟),flight (of birds) (?),volée (d'oiseaux) (?),"Attesté uniquement dans CT V, 26c [365].
Voir ptḫ « (se) jeter, jeter à terre ; s'incliner ».
« Sorte d'oiseau » pour Borghouts et van der Plas."
ID 2019,ptr,https://app.vega-lexique.fr/api/files/2f20d987-e002-4c83-8d70-d049a6369bcd.svg,Maulesel (?),بَغْل (؟),mule (?),mule (?),"Attesté uniquement dans oGardiner 86, l. 7 (Černý, Gardiner, Hieratic Ostraca I, Oxford, 1957, pl. 82).
Selon Kitchen (« pdr > ptr = 'Mule' in New Kingdom Egypt », GöttMisz 13, 1974, p. 17-20), ce mot d'emprunt sémitique signifie « mule ». Cependant, pour Nibbi (« Some Remarks on Ass and Horse in Ancient Egypt and the Absence of the Mule », ZÄS 106, 1979, p. 166-169), il est est possible que la mule n'ait pas été utilisée en Égypte à cette époque.
Concernant la variante prd, voir Spycher, LÄ III, 1980, col. 1248, s. v. Maultier-Maulesel."
ID 2020,ptpt,https://app.vega-lexique.fr/api/files/b0ab6a05-34c7-402a-95f5-a23346a8c80a.svg,(eine Schlange?),(ثعبان ما ؟),(a snake?),(un serpent ?),"Attesté uniquement dans Pyr. 2260 [732].
Pour le TLA, substantif désignant un serpent.
Selon Faulkner (The Ancient Egyptian Pyramid Texts, Oxford, 1969, p. 314) et Hannig (ÄWb I, p. 482 {11481}), il s'agit du verbe ptpt « piétiner ; écraser »."
ID 2021,pgs,https://app.vega-lexique.fr/api/files/d3b6bf81-86eb-41bf-b638-c003d6ea572e.svg,laden,حَمَّلَ,to load,charger,"Attesté uniquement en Edfou I, 477, 16-17.
Pour Wilson, peut-être corruption de pgȝ « ouvrir, fendre ; déployer, dérouler »."
ID 2022,pgs,https://app.vega-lexique.fr/api/files/98f2cbed-9b52-42a2-84d5-5c1595610224.svg,"schmücken, dekorieren, anziehen",بَهْرَجَ ، زَيَّنَ ، أَلْبَسَ,"to adorn, to decorate, to cloth","parer, décorer, vêtir","Voir la variante ʿgs « parer, vêtir »."
ID 2023,pgȝ,https://app.vega-lexique.fr/api/files/55843c6b-f0ee-41bb-90b0-86929b76bd32.svg,Blätter aus Gold (?),صفائح ذهبية (؟),golden leaves (?),feuilles d'or (?),"Attesté uniquement sur la stèle III de Kawa dans l'expression pgȝ n(y) ṯȝ « feuilles d'or pour revêtement », cf. Leclant, Yoyotte, « Notes d'histoire et de civilisation éthiopiennes : À propos d'un ouvrage récent », BIFAO 51, 1952, p. 11.
Voir peut-être pȝq.t / pȝq « feuille métallique ».
Cf. peut-être pgȝ « ouvrir, fendre ; déployer ; dérouler »."
ID 2024,pgȝ,https://app.vega-lexique.fr/api/files/ebf9cf04-6ac4-4726-a856-396bfcf48897.svg,Kiste (?); Stab (?),صندوق (؟) ؛ عصا (؟),chest (?); stick (?),coffre (?) ; bâton (?),"Signification incertaine.
Selon Hoch, ce mot pourrait être d'origine sémitique."
ID 2025,pqrḫ,https://app.vega-lexique.fr/api/files/c2fcc400-736b-476e-80f4-5972c44cd78d.svg,(ein Tier?; eine Pflanze?),(حيوان ما ؟ ؛ نَبَات ما ؟),(an animal?; a plant?),(un animal ? ; une plante ?),"Attesté uniquement sur un relief du temple solaire de Niouserrê (Edel, Wenig, Die Jahreszeitenreliefs aus dem Sonnenheiligtum des Königs Ne-user-re, MÄSB 7, 1974,  pl. 17, n° 847)."
ID 2026,pqrw,https://app.vega-lexique.fr/api/files/7687ed2d-9765-4a05-abb6-4c484a50290e.svg,(ein Bestandteil des Öls),(مُركب ما في الزيت),(a part of the oil),(un composant de l'huile),"Attesté uniquement dans pHearst 15, 3 [H 225] (Grundriss 5, p. 351), dans l'expression pqrw n(y) mrḥ.t désignant un composant de l'huile."
ID 2027,rwḏ,https://app.vega-lexique.fr/api/files/6055a970-a8a2-40d9-82b3-7036dd7dbf11.svg,(ein Medizinprodukt),(مُنتج طبي ما),(a medical product),(un produit médical),"Attesté uniquement dans pEbers 90, 11 [Eb 758] ; cf. Grundriss 5, p. 175.
Pastille rouge pour le TLA qui renvoie à rwḏ.t « roche dure ». Harris (Minerals, p. 23) n'est cependant pas certain de ce rapprochement."
ID 2028,pq,https://app.vega-lexique.fr/api/files/5c48ecb8-c9e9-42db-9dbe-e49ec79ccd37.svg,Flut (?),تَدَفُّق (؟),overflow (?),débordement (?),"Attesté uniquement dans le temple d'Opet à Karnak (de Wit, Les inscriptions du temple d’Opet à Karnak I, BiAeg 11, 1958, p. 191)."
ID 2029,ʿwȝ,https://app.vega-lexique.fr/api/files/37d0d6a5-b032-447d-a8ea-90b6cd877050.svg,"verderben, faulen",أَتْلَفَ ، أَفْسَدَ ، تلف ، تعفن,"to go bad, to rot","se gâter, pourrir","Notamment dans les mots composés :
ḫt-ʿwȝ « bois silicifié » ;
t-ʿwȝ « pain fermenté ».
Comparer avec ʿmȝ « devenir aigre ».
Voir également ʿwȝ « moisissure », ʿwȝȝ « (un pain fermenté ?) », ʿwȝy.t « (une boisson fermentée ?) », wȝj « devenir aigre, pourrir » et la forme causative sʿwȝ « laisser fermenter, laisser pourrir »."
ID 2030,ʿwȝ,https://app.vega-lexique.fr/api/files/39671450-6f78-432e-8e13-9bccb05cd8ca.svg,Fäulnis,نَتَانَة,foulness,moisissure,"Voir également ʿwȝ « se gâter, pourrir », ʿwȝȝ « (un pain fermenté ?) », ʿwȝy.t « (une boisson fermentée ?) » et sʿwȝ « laisser fermenter, laisser pourrir ». 
Comparer avec ʿwȝ « (exclamation dédaigneuse ?) ». "
ID 2031,pšn,https://app.vega-lexique.fr/api/files/af134984-509b-4ae1-9a29-e2ae55ffe321.svg,Kreuzung (?),تَقَاطُع ، مُفْتَرَقُ طُرُق (؟),cross-road (?),carrefour (?),"Entrée à supprimer.
Relevé dans pTurin CG 54051, vo 4, 2 ; cf. Roccati, Magica Taurinensia. Il grande papiro magico di Torino e i suoi duplicati, AnOr 56, 2011, p. 77 et 169. 
Dans l’expression mṯn pšnw, littéralement  « chemin séparé »."
ID 2032,bnȝw,https://app.vega-lexique.fr/api/files/094fd77d-2cd7-4682-965c-11be6fa3b6c1.svg,zufrieden sein (?),أُتخِم (؟),to be sated (?),être rassasié (?),"Attesté uniquement sur une stèle du grand temple d'Abou Simbel, salle F (LD III, pl. 194, l. 12).
Pour un rapprochement possible avec bng « avoir en abondance (relatif à la nourriture) », voir Caminos, LEM, p. 246 (15, 3)."
ID 2033,ʿwȝȝ,https://app.vega-lexique.fr/api/files/7878c59c-21f1-416c-a24e-0bb968981a55.svg,(ein gegorenes Brot?),(خبزما مختمر؟),(a fermented bread?),(un pain fermenté ?),"Attesté uniquement sur la stèle du Nil (LD III, 200d).
Voir également ʿwȝ « se gâter, pourrir », ʿwȝ « moisissure », ʿwȝy.t « (une boisson fermentée ?) » et sʿwȝ « laisser fermenter, laisser pourrir »."
ID 2034,ʿwȝy.t,https://app.vega-lexique.fr/api/files/418906dd-a920-40b0-88c7-3e4487ad5d47.svg,(ein gegorenes Getränk?),(مشروب ما مختمر ؟),(a fermented drink?),(une boisson fermentée ?),"Dérive de ʿwȝ « se gâter, pourrir ».
Notamment dans les expressions :
ḥsȝ (ny) ʿwȝy.t « liquide, pâte fermentée » ;
gȝš n(y) ʿwȝy.t « gach de boisson-âouayt ».
Cf. ʿwȝ « moisissure », ʿwȝȝ « (un pain fermenté ?) » et sʿwȝ « laisser fermenter, laisser pourrir »."
ID 2035,pš(.t),https://app.vega-lexique.fr/api/files/fd9b27fb-8205-42b4-8c8b-6c46cb8bfc70.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Substantif féminin. Translittération incertaine.
Le Wb ne propose pas de traduction et la source citée dans les Belegstellen (pTurin < 209 >) est introuvable."
ID 2036,ʿw.t,https://app.vega-lexique.fr/api/files/4dbdeb59-479f-428c-bf7c-d232797a79b5.svg,(ein Gefäß),(إناء ما),(a vessel),(un récipient),"Le TLA (pastille rouge) renvoie à ʿwj.t / ʿwy.t « (un récipient) », et Meeks à ʿy.t « (un récipient) ».
Voir également ʿ « coupelle ; (un récipient) ». "
ID 2037,pš.t,https://app.vega-lexique.fr/api/files/8b5a362e-8b2b-461e-955c-b972f0c91bf1.svg,Pustel; (eine Hautkrankheit),بَثْر ؛ (مرض جلدي ما),pustule; (a skin disease),pustule ; (une maladie de peau),"Attesté notamment dans des textes médicaux."
ID 2038,wȝs,https://app.vega-lexique.fr/api/files/66a50f1f-9c45-4f7f-b1f8-3111cc1ec0d0.svg,Was-Zepter,صولجان-واس,was-scepter,sceptre-ouas,"Ce terme est souvent placé près de ḏʿm « (un sceptre) ».
Notamment dans l'expression šsp wȝs « recevoir le sceptre-ouas ».
Voir wȝs « pouvoir, domination » et wȝs « exercer un pouvoir, détenir un pouvoir ; devenir heureux »."
ID 2039,ʿwj.t / ʿwy.t,https://app.vega-lexique.fr/api/files/d5405fba-1b55-48ae-a7c8-2f9bb4f7f1e9.svg,(ein Gefäß),(وعاء ما),(a vessel),(un récipient),"Comparer avec ʿw.t « (un récipient) » et ʿy.t « (un récipient) ».
Voir également ʿ « coupelle ; (un récipient) ». "
ID 2040,wȝs.t,https://app.vega-lexique.fr/api/files/6f562221-0bb1-4734-9783-f5f949144652.svg,(ein Kleid),(ملبس ما),(a garment),(un vêtement),"Attesté uniquement sur le mur extérieur ouest du sanctuaire d'Alexandre dans le temple de Louqsor ; cf. Abd el-Raziq, Die Darstellungen und Texte des Sanktuars Alexanders des Großen im Tempel von Luxor, ArchVer 16, 1984, pl. 8b. 
Vêtement destiné à l'image divine d'Amon-Rê.
La graphie vedette est celle du Wb. Abd el-Raziq (op. cit., p. 30) propose plutôt d'identifier les signes s (S29), m (G17) et ʿ (D36) dans la lacune, et lit nms.t qu'il traduit « vêtement-néméset ». Voir en ce sens nms « coiffure royale-némès, étoffe-némès » et peut-être aussi nms « habiller, vêtir »."
ID 2041,ʿwʿ,https://app.vega-lexique.fr/api/files/82951321-dc35-4491-b74e-da6e20e3d4c5.svg,Erbe,وريث,heir,héritier,"Le Wb ne donne aucune référence et renvoie à jwʿw / jwʿ « héritier ».
Voir également ʿʿ / ʿwʿ « hériter de (quelqu'un, quelque chose) ».
Cf. Erman, « Assimilation des ʿAjin an andre schwache Konsonanten », ZÄS 46, 1909, p. 100."
ID 2042,ʿwʿ,https://app.vega-lexique.fr/api/files/755bbb80-41d3-4774-8645-791d970c2881.svg,(ein Vogel),(طائر ما),(a bird),(un oiseau),"Voir la variante jwʿw « (un oiseau) »."
ID 2043,wȝs.t,https://app.vega-lexique.fr/api/files/21b04bc8-2718-4872-92c0-36d7298a4663.svg,Fuchs,ثعلب,fox,renard,"Pour Meeks, probablement même mot que wsrty « (lecture du signe wsr [F12]) », les signes de la tête et du cou d’un canidé (F12) et du sceptre à tête animale (S40) pouvant être confondus."
ID 2044,wȝsty,https://app.vega-lexique.fr/api/files/bd817a95-8f9e-43a6-b221-846ec7ad0866.svg,"Bewohner von Theben, thebanische, Thebanischer",ساكن طيبة ، طيبي,"inhabitant of Thebes, theban, Theban","habitant de Thèbes, thébain, Thébain","Nisbé formé sur Wȝs.t « Thèbes » (cf. Gauthier, DG I, p. 178).
Notamment employé comme épithète du dieu Montou.
Voir également wȝsty.w « citoyens, habitants »."
ID 2045,wȝsty.w,https://app.vega-lexique.fr/api/files/e27a5f2f-d449-44aa-acbe-06703f0ce7a4.svg,"Bürger, Untertanen",مواطنون ، سكان,"citizens, inhabitants","citoyens, habitants","Nisbé formé sur Wȝs.t « Thèbes »  (cf. Gauthier, DG I, p. 178).
Sens dérivé de wȝsty « habitant de Thèbes, thébain, Thébain », où la référence à Thèbes est une référence à la ville par excellence.
Meeks (Le grand texte des donations au temple d'Edfou, BiEtud 59, 1972, p. 14, n. 7) propose toutefois de dériver ce terme de wȝs « exercer un pouvoir, detenir un pouvoir ; devenir heureux  », littéralement « les gouvernés, les sujets »."
