id,title,publication_date,status,image,DE,AR,EN,FR,comment,fuente de transliteración
ID 10192,yṯȝ / jṯȝ,"Published the Sep 22, 2020 at 9:46",problematic,https://app.vega-lexique.fr/api/files/daa6b71c-18d2-41db-9803-53133701e693.svg,"(ein Maß; ein Topf, ein Krug)",(وحدة قياس ما ؛ إناء ما ، إبريق ما),"(a measure; a pot, a jug)","(une unité de mesure ; un pot, une cruche)","Attesté uniquement dans une inscription d’Aménemhat IV du temple de Sérabit el-Khadim ; cf. Gardiner, Peet, Černý, The Inscriptions of Sinai I-II, ExcMem 45, 1952 et 1955, p. 129, n. b (n° 123B), et pl. XLVI (n° 123).Lecture et translittération incertaines.","['Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None, None]"
ID 10193,jṯȝ,"Published the Jun 27, 2023 at 18:14",validated,https://app.vega-lexique.fr/api/files/445d366a-81f5-4d34-bdf6-476fe41de9e4.svg,"nehmen, packen, fortnehmen, fortführen, stehlen",أَمْسَكَ بقوة ، قبض ، خَلَعَ ، اِنْتَزَعَ ، سَرَق,"to take, to seize, to carry off, to take away, to steal","prendre, saisir, enlever, emporter, emmener, voler","Même mot que ṯȝj « prendre, saisir, porter, emporter ; voler, capturer ; graver, ciseler ; vêtir ; contenir, mesurer ».Notamment dans les expressions :jṯȝ pȝ št « prendre, saisir la collecte d'impôt » ;jṯȝ m ṯȝw.t « voler » ;jṯȝ mw « donner de l'eau, aller chercher de l'eau » ;jṯȝ r tȝ qnb.t « traduire en justice » ;jṯȝ r-bnr « voler » ;jṯȝ hh « priver de courage ».Cf. jṯȝ / jṯȝy « voleur » et jṯȝ « vol, spoliation ».Voir également jṯj « prendre, saisir, s’emparer, conquérir, dérober, voler » et ṯȝw « voler, dérober ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', None, None, 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).']"
ID 10194,jṯȝ / jṯȝy,"Published the Nov 30, 2023 at 14:22",validated,https://app.vega-lexique.fr/api/files/68d6fa33-f71c-4bb9-b54a-05d4ed7a717e.svg,"Dieb, Räuber",سارِق ، لِص,"thief, robber",voleur,"Formé sur jṯȝ « prendre, saisir, enlever, emporter, emmener, voler ».Cf. jṯȝ « vol, spoliation » et ṯȝ « voleur, brigand ».Voir également jṯw « voleur ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', None, 'Erichsen (W.), Demotisches Glossar, Copenhague, 1954.', 'Johnson (J.) (éd.), The Demotic Dictionary of the Oriental Institute of the University of Chicago, Chicago, 2002.', 'Crum (W.E.), A Coptic Dictionary, Oxford, 1939 (réimpr. 1962).', 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).', 'Černý (J.), Coptic Etymological Dictionary, Londres, 1976 (réimpr. 2010).', 'Vycichl (W.), Dictionnaire étymologique de la langue copte, Louvain, 1983.']"
ID 10195,jṯȝ,"Published the Sep 22, 2020 at 15:50",validated,https://app.vega-lexique.fr/api/files/c03dfc59-bf4e-45bd-9986-0892bdd40b66.svg,Diebstahl,سرقة,theft,"vol, spoliation","Attesté sur oDeM 10238 (= oIFAO 10198 ; inv. 10054), ro 4 (cf. Grandet, Ostraca non littéraires XI, p. 83-84 et 307 ; 1re graphie) et dans pBM EA 10052, 4, 13, au pluriel (cf. Peet, The Great Tomb-Robberies of the Twentieth Egyptian Dynasty, Hildesheim, New York, 1977, p. 147 et pl. XXVII ; 2e graphie).Cf. jṯȝ « prendre, saisir, enlever, emporter, emmener, voler » et jṯȝ / jṯȝy « voleur ».","['Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).']"
ID 10196,jṯȝ,"Published the Sep 22, 2020 at 10:54",problematic,https://app.vega-lexique.fr/api/files/1ec346e0-4c88-4776-98aa-c14dcdec01f0.svg,Klümpchen,تجلُط ، دَم مُتَجَلِط,clot,caillot,"Attesté uniquement dans pRamesseum IV (= pBM EA 10757), C, 17 et 16 ; cf. Grundriss 5, p. 500 et 501.Dans les constructions jṯȝ n(y) mw.t=f-rmṯ « caillot de son placenta » et jṯȝ n(y) ḥs « caillot d’excréments ».Noter que Bardinet (Les papyrus médicaux de l’Égypte pharaonique, Paris, 1995, p. 451) propose plutôt la traduction « boulette » ; cf. ṯȝ « boulette, goutte, motte, graine, bulbe, perle ».","['Deines (H. von), Grapow (H.), Wörterbuch der ägyptischen Drogennamen, Grundriss der Medizin der Alten Ägypten 6, Berlin, 1959.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).']"
ID 10197,jṯȝw,"Published the Sep 22, 2020 at 10:55",problematic,https://app.vega-lexique.fr/api/files/65e39bf5-c42c-4154-8d9d-f1cc26696cc4.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement en CT VII, 97h [885] (S14C).Barguet (Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, 1986, p. 323), Faulkner (The Ancient Egyptian Coffin Texts III, Warminster, 1978, p. 49 et 51, n. 46) et Carrier (Textes des Sarcophages du Moyen Empire égyptien, Monaco, 2004, p. 1910-1911) ne proposent pas de traduction.Pour Hannig (ÄWb II, p. 2719 {37717}), occurrence de ṯȝw « air, vent, souffle ; haleine ».","['van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.']"
ID 10198,jṯ.t,"Published the Oct 30, 2023 at 15:44",problematic,https://app.vega-lexique.fr/api/files/dfcbe6e8-0093-4610-9522-eac5413f0d4f.svg,Verziehung,تَشَوُّه,distortion,déformation,"Attesté uniquement dans pBerlin P 3038, 7, 4 [Bln 76] ; cf. Grundriss 5, p. 111 ; Bardinet, Les papyrus médicaux de l’Égypte pharaonique, Paris, 1995, p. 418.Dans une recette de fumigation destinée à traiter une déformation de la face du type cellulite dentaire ; cf. ibid., p. 217.Translittération incertaine. Le Grundriss 7 propose également jṯ.w.","['Deines (H. von), Westendorf (W.), Wörterbuch der medizinischen Texte, Grundriss der Medizin der Alten Ägypten 7, Berlin, 1961-1962 (2 vol.).']"
ID 10199,Jṯ-nḥnḥ,"Published the Sep 22, 2020 at 10:57",validated,https://app.vega-lexique.fr/api/files/6db4263a-f5fe-470d-bd90-ebca13978d72.svg,Itjnehneh,إيتش-نحنح,Itjnehneh,Itjnehneh,"Attesté uniquement dans pRamesseum IV (= pBM EA 10757), C, 19 ; cf. Barns, Five Ramesseum Papyri, Oxford, 1956, pl. 18.Théonyme non enregistré dans le LGG.","['Deines (H. von), Westendorf (W.), Wörterbuch der medizinischen Texte, Grundriss der Medizin der Alten Ägypten 7, Berlin, 1961-1962 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).']"
ID 10000,ḥnḥn,"Published the Feb 1, 2024 at 15:58",validated,https://app.vega-lexique.fr/api/files/8dcf3d56-1beb-4140-89e2-173073db87b9.svg,vergessen,نَسَىَ,to forget,oublier,Attesté uniquement dans la tombe d’Amenmès (TT 9) ; cf. fiche DZA 26.974.850 du Wb.Dans la séquence nn ḫpr ḥnḥn rn=k m dwȝ.w nḥb-kȝ.w « il n’arrivera pas que ton nom soit oublié au matin de la fête-néheb-kaou ».Pastille jaune pour le TLA.,"['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', None]"
ID 10001,ẖty,"Published the Mar 25, 2020 at 17:34",problematic,https://app.vega-lexique.fr/api/files/a7cc913c-1dc9-4378-8504-b307e7659702.svg,(ein Korb?),(سَلّ ما ؟),(a basket?),(une corbeille ?),"Attesté sur oDeM 10363, 13 (= oDeM 10363, 9 [frament f] + oCaire CG 25705, 2 [fragment m]) ; cf. Grandet, Ostraca non littéraires XII, p. 107-116, 376, 378 ; Černý, Ostraca hiératiques 4. Nos 25675-25832, CGC, 1935, p. 64-65, 85* ; 1re graphie.Grandet (op. cit., p. 115) note que la translittération reste incertaine, mais propose toutefois de rapprocher ce terme d'un autre à la graphie identique, présent sur oCaire CG 25624+25365, ro II, 6 (cf. Černý, Ostraca hiératiques 3. Nos 25593-25674, CGC, 1933, p. 41-42, 85* ; 2e graphie). Selon l'auteur, il s'agirait de deux occurrences d'un même mot.Pour Janssen (Commodity Prices, p. 140-143), cette dernière attestation serait plutôt une occurrence de ẖt « se montrer brut, se montrer grossier ; brut, grossier », comme adjectif qualificatif ; voir aussi id., Village varia. Ten Studies on the History and Administration of Deir el-Medina, EgUit 11, 1997, p. 69-70, n. g.Néanmoins, s'il s'agit bien d'une corbeille, son nom laisserait penser qu'elle pourrait avoir été de moindre qualité, peut-être en raison d'un tressage et/ou d'un matériau de fabrication grossier.Cf. aussi ẖty « fibre, raphia ; écorce ».",[]
ID 10002,ẖn.t,"Published the May 13, 2020 at 12:05",problematic,https://app.vega-lexique.fr/api/files/2c4cbc78-1f9b-4305-880e-e7c376934e7e.svg,Klageweib (?),نائِحة (؟),mourning woman (?),pleureuse (?),"Attesté uniquement sur pUC 32151D (fragment) ; cf. Collier, Quirke, Lahun Accounts, p. 266-267.Translittération et traduction incertaines, proposées par les auteurs.Cf. peut-être ẖn « ardeur, passion ; ardemment ».",[]
ID 10003,jt,"Published the Mar 27, 2020 at 13:50",problematic,https://app.vega-lexique.fr/api/files/533e7d5d-b752-420c-9c89-cd399676ba56.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Verbe.Attesté uniquement en CT I, 280g [66], dans la séquence jnb.w Šw jt=ṯn m-ḏr=f.Barguet (Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, 1986, p. 113) traduit « murs de Chou, écartez-vous (?) de lui ! ».Faulkner (The Ancient Egyptian Coffin Texts I, Warminster, 1973, p. 61) propose « O walls of Shu, release (?) what he has enclosed (?) ».Carrier (Textes des Sarcophages du Moyen Empire égyptien, Monaco, 2004, p. 156-157) donne « Murs de Chou, puissiez-vous vous établir (?) loin de lui ! ».","['van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None]"
ID 10004,jttt,"Published the Mar 25, 2020 at 18:00",problematic,https://app.vega-lexique.fr/api/files/ae192c70-535c-40ac-b0c6-ee9937178e56.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Verbe.Attesté uniquement en Pyr. 1225b [521].Pour Faulkner (The Ancient Egyptian Pyramid Texts, Oxford, 1969, p. 195 et n. 3), graphie fautive de jṯṯ / jtt « voler, s’envoler, descendre en piqué, fondre », auquel le Wb renvoie.Noter que Hannig (ÄWb I, p. 240 {4360}) enregistre cette occurrence dans cette dernière entrée.Allen (The Ancient Egyptian Pyramid Texts, WAW 23, 2005, p. 162 [P 469]) et Mathieu (Les textes de la pyramide de Pépy Ier. Traduction, MIFAO 142, 2018, p. 470) proposent plutôt la traduction « battre des ailes ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).']"
ID 10005,jt.t,"Published the Mar 25, 2020 at 18:01",problematic,https://app.vega-lexique.fr/api/files/0e8651a4-2638-421e-aa86-eda49d179be0.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Substantif.Attesté dans la tombe n° 4 d’Assiout (cf. Brunner, Die Texte aus den Gräbern der Herakleopolitenzeit von Siut mit Übersetzung und Erläuterungen, ÄgForsch 5, 1937, p. 57, col. 30 ; 1re graphie), en CT I, 58a [20] (2e graphie), et III, 303c [236] (T3C et G1T) (3e graphie).Hannig (ÄWb), les Wd et le TLA, suivant Edel (« Zu den Siuttexten », ZÄS 79, 1954, p. 75), proposent la traduction « (un bon état ?) » (« ein guter Zustand ? »).Borghouts et van der Plas (CTWI) traduisent « contentement, satisfaction » (« contentment ») et renvoient au verbe twt « se montrer semblable, égaler, ressembler, correspondre, convenir ; semblable, convenable » (cf. twt « se montrer parfait, intègre, plaisant ; parfaire ; parfait, intègre, plaisant »).Pour Brunner (op. cit., p. 28 et 33, n. 49), l’occurrence d’Assiout pourrait être à lire jḫ.t « chose(s) ; bien(s), possession(s) ; aliment(s), offrande(s) ; rite(s) ; relique(s) ».Pour van der Molen (HDECT, p. 60), Barguet (Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, 1986, p. 167 et 54), Faulkner (The Ancient Egyptian Coffin Texts I, Warminster, 1973, p. 11, 12, n. 7, et 185) et Carrier (Textes des Sarcophages du Moyen Empire égyptien, Monaco, 2004, p. 28-29 et 574-575), la première attestation des Textes des Sarcophages serait une graphie corrompue de tj.t « signe, hiéroglyphe, figure, image, représentation, symbole ; forme ; dessein », tandis que la seconde serait une occurrence du mot nmt.t « pas, course, marche », mentionné dans la version A1C. Noter que van der Molen (HDECT, p. 58) propose également d’interpréter cette seconde attestation comme une variante de nmt.t « pas, course, marche ».","['van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', None, None]"
ID 10006,jtȝ,"Published the May 13, 2020 at 12:06",problematic,https://app.vega-lexique.fr/api/files/0ad92eb4-a0c8-4051-a49e-fa9a0f46aca9.svg,(eine Waffe?),(سِلاح ما ؟),(a weapon?),(une arme ?),"Attesté uniquement sur la statue-pilier du grand-prêtre d’Osiris Ounennéfer (= Louvre A 66) ; cf. KRI III, 452, 15.Pour Jéquier (BIFAO 19, p. 8) et Derchain (« La couronne de justification. Essai d'analyse d'un rite ptolémaïque », ChronEg XXX/60, 1955, p. 236, n. 3), graphie fautive de jȝ(ȝ).t « (un bâton ; un sceptre ; une massue) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', None]"
ID 10007,jtȝ,"Published the Feb 27, 2023 at 15:51",wrong,https://app.vega-lexique.fr/api/files/d3a7eaab-dd29-4bcb-a4c1-8adf5368abd7.svg,sägen,,to saw,scier,"Entrée à supprimer.Relevé en CT VI, 238e [622] (B3Bo).Mauvaise translittération du TLA.À lire tfȝ « scier (?) » (cf. Borghouts, van der Plas, CTWI, p. 306 ; Barguet, Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, 1986, p. 163 ; Carrier, Textes des Sarcophages du Moyen Empire égyptien, Monaco, 2004, p. 1428-1429) ou tfj « enlever, déplacer, refouler, (s’)éloigner ; se faire repousser, refouler ; bouger, remuer, fuir, bondir » (cf. Hannig, ÄWb II, p. 2689 {37076}).",[None]
ID 10008,jty / mrty,"Published the Mar 25, 2020 at 18:04",problematic,https://app.vega-lexique.fr/api/files/d302d4b7-905e-45e3-a97f-781f53f5c18b.svg,(ein Gewässer),(مسطح مائي ما),(a body of water),(une étendue d’eau),"Translittération incertaine.D’après Gauthier (DG I, p. 113), nom de la partie de la branche Pélusiaque du Nil qui traversait les 13e et 20e provinces de Basse-Égypte.Désigne également le canal (mr) de la 13e province de Basse-Égypte ainsi que le territoire marécageux (pḥw) de la 20e province de Basse-Égypte ; cf. Tattko, « Quellenübersicht zu den mr-Kanälen, ww- und pḥw-Gebieten », dans Rickert, Ventker (éd.), Altägyptische Enzyklopädien. Die Soubassements in den Tempeln der griechisch-römischen Zeit I, Soubassementstudien 1, SSR 7/1, 2014, p. 194-195 et 204.Noter que Tattko (op. cit., p. 194, n. 65) privilégie la lecture jty en raison de l’emploi du signe de la butte couverte de végétation (N30) dans les graphies athribites du nom du territoire marécageux de la 20e province de Basse-Égypte.Voir peut-être qȝy / ȝȝ / jty « (un territoire marécageux) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', None]"
ID 10009,jtyw,"Published the May 13, 2020 at 12:10",validated,https://app.vega-lexique.fr/api/files/0e144865-e214-4ac8-94db-c1dd22294510.svg,(ein Gewebe),(قُماش ما),(a cloth),(un tissu),"Sur ce terme et sa lecture, voir principalement Edel, « Beiträge zum ägyptischen Lexikon VI. Die Stoffbezeichnungen in den Kleiderlisten des Alten Reiches », ZÄS 102, 1975, p. 21-27.Notamment dans le nom d'étoffe tp(y)-ʿ.wy jtyw « tissu-ityou de qualité supérieure ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Kahl (J.), Frühägyptisches Wörterbuch unter Mitarbeit von Markus Bretschneider und Barbara Kneißler, Wiesbaden, 2002-2004 (3 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None, None]"
